country,quarter,gdp % ch,cpi,share prices,neer,ind_prod,int_rate,3-MONTH U.S. DEP. LIBOR,Brent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1987Q1,4.41,6.09472,22.5993,100.88,71.43,14.00,6.38,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1987Q2,3.50,5.65012,21.8399,102.05,73.48,19.13,7.15,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1987Q3,6.39,4.63734,28.5184,105.80,74.37,17.38,7.22,19.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1987Q4,7.87,4.64641,20.8281,109.95,74.36,13.5,7.96,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1988Q1,6.05,4.41517,24.2114,110.14,75.02,11.00,6.98,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1988Q2,5.77,4.06396,26.5655,111.87,75.04,10.5,7.48,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1988Q3,5.49,5.38278,26.7915,110.32,75.96,11.38,8.42,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1988Q4,3.15,5.47475,26.4179,113.86,77.09,12.4,9.02,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1989Q1,5.24,6.22591,26.1171,119.16,79.33,13.75,9.81,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1989Q2,5.00,6.90839,28.7645,118.05,79.32,13.75,9.78,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1989Q3,4.51,6.9126,29.6881,120.08,80.07,14.5,8.93,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1989Q4,4.58,7.10202,28.4011,123.01,79.79,14.5,8.62,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1990Q1,3.06,6.98812,25.2476,127.08,79.14,14.5,8.40,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1990Q2,3.79,6.76139,26.6662,130.61,80.22,14.65,8.46,17.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1990Q3,2.12,6.39665,23.8019,131.77,79.11,14.65,8.17,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1990Q4,6.15,6.73575,21.3906,130.26,78.89,14.7,8.22,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1991Q1,3.21,6.18223,24.3753,131.72,77.80,13.5,6.87,27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1991Q2,2.72,6.07312,26.0999,129.49,79.34,12.75,6.17,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1991Q3,3.81,5.92227,25.5421,128.33,78.20,12.6,5.84,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1991Q4,0.52,5.58007,23.6508,128.53,80.02,12.5,5.05,20.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1992Q1,3.51,6.55309,24.2943,129.17,78.61,12.4,4.25,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1992Q2,0.93,6.38881,23.3904,129.41,76.90,12.4,4.08,19.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1992Q3,0.24,5.59114,19.2051,128.14,74.89,13.00,3.47,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1992Q4,-0.91,5.2062,19.5909,119.32,72.76,13.75,3.63,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1993Q1,-2.80,4.23328,22.0156,120.09,71.79,13.00,3.26,18.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1993Q2,-1.52,4.6767,23.8062,113.52,71.58,11.25,3.22,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1993Q3,-0.40,4.59027,26.9,106.11,71.91,10.00,3.25,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1993Q4,0.63,4.76758,28.8873,105.73,73.77,9.00,3.42,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1994Q1,2.42,4.99826,31.8048,103.34,75.39,8.00,3.56,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1994Q2,2.65,4.83899,29.7769,103.82,76.68,7.5,4.47,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1994Q3,2.23,4.69163,28.8636,104.70,78.53,7.35,4.97,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1994Q4,2.23,4.3568,27.6042,104.10,80.94,7.35,5.96,17.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1995Q1,5.11,4.76862,25.9255,101.12,82.19,8.5,6.29,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1995Q2,5.23,5.1262,27.2824,103.24,82.19,9.25,6.12,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1995Q3,4.69,4.44064,28.8845,104.70,81.20,9.25,5.89,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1995Q4,4.85,4.37275,29.0177,105.25,81.30,9.00,5.85,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1996Q1,1.72,3.64839,31.8145,105.97,80.21,8.25,5.40,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1996Q2,2.22,3.60724,34.1554,104.62,80.51,7.25,5.52,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1996Q3,2.80,3.66672,33.5438,104.09,80.61,7.25,5.59,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1996Q4,2.92,3.31528,38.2913,103.03,81.50,6.25,5.54,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1997Q1,3.41,2.54156,43.8927,100.73,84.29,5.75,5.58,23.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1997Q2,3.50,1.5726,51.9472,99.88,85.72,5.25,5.83,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1997Q3,3.80,1.80238,56.5471,98.33,87.45,5.25,5.72,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1997Q4,4.74,1.97327,56.237,99.40,88.21,4.75,5.92,19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1998Q1,2.02,1.84495,73.7605,98.93,90.07,4.5,5.67,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1998Q2,1.95,2.01719,82.2231,99.19,91.25,4.25,5.79,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1998Q3,1.69,1.98115,73.1236,99.80,91.01,4.25,5.60,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1998Q4,1.00,1.49446,77.6785,100.38,91.99,3.00,5.28,12.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1999Q1,6.75,1.87374,82.2641,99.12,91.83,3.00,5.00,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1999Q2,7.54,2.25457,83.9274,97.82,92.46,2.5,5.07,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1999Q3,8.05,2.39933,80.7001,97.35,94.16,2.5,5.44,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,1999Q4,8.21,2.70974,88.6868,96.55,95.78,3.00,6.14,21.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2000Q1,5.69,2.92057,99.5022,95.40,97.32,3.5,6.11,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2000Q2,5.13,3.17528,93.9439,94.30,97.54,4.25,6.62,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2000Q3,4.52,3.62085,94.1006,93.88,97.38,4.5,6.70,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2000Q4,4.73,4.00141,85.6893,93.22,98.42,4.75,6.69,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2001Q1,4.01,3.78709,86.2461,95.15,96.86,4.75,5.34,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2001Q2,3.60,4.13915,84.7732,94.19,96.43,4.5,4.18,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2001Q3,3.91,3.64804,73.7433,94.57,96.79,3.75,3.45,24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2001Q4,3.17,2.80769,75.4361,94.71,95.06,3.25,2.14,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2002Q1,2.78,2.50676,76.4717,94.52,95.87,3.25,1.90,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2002Q2,3.00,3.42841,73.9506,95.30,95.68,3.25,1.90,26.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2002Q3,2.35,2.38379,59.4471,96.15,96.79,3.25,1.81,26.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2002Q4,2.72,3.93932,61.6186,96.50,97.26,2.75,1.55,25.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2003Q1,3.06,3.75873,58.2952,98.07,97.33,2.5,1.33,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2003Q2,2.94,2.85488,64.8671,99.51,97.36,2.00,1.24,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2003Q3,3.08,2.91156,68.9652,99.27,97.65,2.00,1.13,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2003Q4,3.27,2.65444,72.896,99.88,98.56,2.00,1.17,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2004Q1,3.27,2.18693,79.235,100.48,98.81,2.00,1.12,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2004Q2,2.96,3.20153,79.4113,99.69,99.43,2.00,1.30,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2004Q3,3.73,3.30746,78.8029,100.01,99.46,2.00,1.75,41.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2004Q4,3.07,3.43926,86.4559,101.07,99.14,2.00,2.30,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2005Q1,3.22,3.26025,93.2698,101.09,99.24,2.00,2.83,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2005Q2,3.80,3.22349,95.2337,100.14,99.53,2.00,3.28,49.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2005Q3,3.26,3.43585,104.398,99.59,100.28,2.00,3.77,60.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2005Q4,4.05,3.55441,107.098,99.18,100.96,2.25,4.34,59.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2006Q1,4.03,4.01735,117.506,99.29,101.83,2.5,4.76,65.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2006Q2,4.10,3.94551,118.25,100.28,103.49,2.75,5.21,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2006Q3,4.21,3.53329,125.437,100.59,104.65,3.00,5.43,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2006Q4,3.97,2.59343,143.085,100.58,105.72,3.5,5.37,56.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2007Q1,3.89,2.42265,150.589,100.83,106.65,3.75,5.36,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2007Q2,3.52,2.38646,154.037,101.40,106.82,4.00,5.36,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2007Q3,3.41,2.36594,150.918,101.54,105.29,4.00,5.45,77.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2007Q4,3.11,3.95882,158.666,102.60,106.31,4.00,5.03,88.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2008Q1,2.73,4.38182,134.454,103.55,106.41,4.00,3.26,93.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2008Q2,1.93,4.6018,132.683,104.89,100.90,4.00,2.75,110.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2008Q3,0.34,4.90501,115.954,104.05,97.19,4.25,2.91,122.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2008Q4,-1.38,2.45369,90.8242,102.82,88.63,2.5,2.72,61.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2009Q1,-3.55,0.467062,78.8732,103.75,83.25,1.5,1.24,44.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2009Q2,-4.54,-0.675115,91.5555,104.15,82.19,1.00,0.85,50.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2009Q3,-4.09,-1.0688,110.923,104.64,83.05,1.00,0.41,69.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2009Q4,-3.14,0.143251,114.154,105.44,83.68,1.00,0.27,75.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2010Q1,-1.36,1.09276,104.362,103.69,83.15,1.00,0.26,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2010Q2,-0.12,1.58959,94.2403,101.49,84.47,1.00,0.44,86.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2010Q3,0.18,1.9534,100.877,101.05,83.12,1.00,0.39,78.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2010Q4,0.51,2.55086,95.6727,101.98,84.17,1.00,0.29,82.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2011Q1,0.59,3.48519,103.041,101.98,84.12,1.00,0.31,97.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2011Q2,0.28,3.49284,100.849,103.23,83.04,1.25,0.26,127.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2011Q3,-0.03,3.06507,84.968,102.66,82.56,1.5,0.30,116.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2011Q4,-0.63,2.75352,81.4427,101.80,80.64,1.00,0.48,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2012Q1,-1.24,1.95695,78.6375,100.78,78.86,1.00,0.51,111.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2012Q2,-1.61,1.96604,63.8835,100.11,77.61,1.00,0.47,119.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2012Q3,-1.67,2.75861,69.0181,99.17,76.86,0.75,0.42,107.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2012Q4,-2.06,3.08995,75.4414,100.19,75.26,0.75,0.32,110.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2013Q1,-2.02,2.62073,77.5647,101.53,75.75,0.75,0.29,116.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2013Q2,-1.63,1.71049,77.2077,101.63,75.68,0.5,0.28,102.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2013Q3,-1.13,1.19057,82.0937,102.13,76.06,0.5,0.26,108.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2013Q4,.,0.166838,94.5086,102.55,75.94,0.25,0.24,108.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2014Q1,.,.,.,.,.,0.25,.,110.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2014Q2,.,.,.,.,.,0.15,.,108.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2014Q3,.,.,.,.,.,0.05,.,106.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Spain,2014Q4,.,.,.,.,.,0.05,.,85.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1980Q1,2.65,123.392,.,.,.,85.09,16.29,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1980Q2,-2.94,113.309,.,.,.,75.35,12.96,38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1980Q3,0.00,90.9996,.,.,.,82.53,10.88,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1980Q4,-0.50,88.7411,.,.,.,75.49,16.63,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1981Q1,.,82.3162,.,.,.,121.4,16.81,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1981Q2,.,89.1858,.,.,.,169.68,17.70,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1981Q3,.,112.775,.,.,.,209.56,18.50,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1981Q4,.,122.684,.,.,.,127.65,14.46,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1982Q1,.,147.494,.,.,.,127.29,15.68,35.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1982Q2,.,129.976,.,.,.,130.35,15.18,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1982Q3,.,155.835,.,.,.,94.8,12.71,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1982Q4,.,202.982,.,.,.,152.52,9.58,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1983Q1,.,244.628,.,.,.,219.69,9.40,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1983Q2,.,313.53,.,.,.,201.96,9.41,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1983Q3,.,338.72,.,.,.,295.84,10.16,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1983Q4,.,403.505,.,.,.,407.77,9.92,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1984Q1,.,446.595,.,.,.,232.3,10.30,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1984Q2,.,559.07,.,.,.,333.45,11.49,30.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1984Q3,.,655.273,.,.,.,463.62,11.95,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1984Q4,.,688.011,.,.,.,558.01,10.01,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1985Q1,.,814.62,.,.,85.28,671.45,9.03,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1985Q2,.,1036.21,.,.,80.6,383.81,8.26,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1985Q3,.,795.918,.,.,78.53,96.17,8.14,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1985Q4,.,452.442,.,.,88.45,72.47,8.15,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1986Q1,.,229.87,.,.,90.66,76.33,7.91,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1986Q2,.,81.5077,.,.,92.67,65.3,7.11,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1986Q3,.,59.3517,.,.,99.53,98.48,6.27,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1986Q4,.,78.5075,.,.,98.24,138.64,6.14,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1987Q1,.,98.3083,.,.,97.25,108.25,6.38,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1987Q2,.,105.489,.,.,101.22,125.59,7.15,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1987Q3,.,126.739,.,.,101.78,268.94,7.22,19.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1987Q4,.,173.114,.,.,94.05,201.02,7.96,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1988Q1,.,192.117,.,.,97.44,320.74,6.98,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1988Q2,.,286.667,.,.,95.25,529.21,7.48,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1988Q3,.,422.759,.,.,92.27,418.59,8.42,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1988Q4,.,383.91,.,.,88.94,218.84,9.02,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1989Q1,.,387.865,.,.,95.25,460.38,9.81,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1989Q2,.,952.383,.,.,86.51,402.11,9.78,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1989Q3,.,3796.68,.,.,79.86,343.83,8.93,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1989Q4,.,4144.8,.,.,86.05,472.64,8.62,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1990Q1,.,14029.5,.,.,79.95,419.91,8.40,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1990Q2,.,8720.53,.,.,81,367.18,8.46,17.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1990Q3,.,1827.37,.,.,85.99,445.65,8.17,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1990Q4,.,1629.13,.,.,88.82,186.58,8.22,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1991Q1,8.02,452.993,9.93555,.,84.41,179.26,6.87,27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
Argentina,1991Q2,12.62,230.388,18.5539,.,87.4,24.62,6.17,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;
